loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
318,HD 11506,c,Radial Velocity,2,223.6,0.24,51.7,6055,1.33,,,2008
319,HD 116029,b,Radial Velocity,1,670,0.054,110.62,4951,4.6,,,2011
320,HD 117207,b,Radial Velocity,1,2597,0.144,33.01,5724,,,,2004
321,HD 11755,b,Radial Velocity,1,433.7,0.19,231.5,4312.5,27.3,,,2015
322,HD 117618,b,Radial Velocity,1,25.827,0.42,38.02,5990,,,,2004
323,HD 118203,b,Radial Velocity,1,6.1335,0.309,88.57,5600,,,,2005
324,HD 11964,b,Radial Velocity,2,1945,0.041,33.98,5349,,,,2005
325,HD 11964,c,Radial Velocity,2,37.91,0.3,33.98,5349,,,,2008
326,HD 11977,b,Radial Velocity,1,711,0.4,66.49,4970,10.09,,,2005
327,HD 120084,b,Radial Velocity,1,2082,0.66,97.66,4892,9.12,,,2013
328,HD 121504,b,Radial Velocity,1,63.33,0.03,44.37,6075,,,,2003
329,HD 12484,b,Radial Velocity,1,58.83,0.07,51.1,5920,,,,2016
330,HD 125595,b,Radial Velocity,1,9.6737,0,27.45,4908,,,,2009
331,HD 125612,b,Radial Velocity,3,559.4,0.46,52.83,5900,,,,2007
332,HD 125612,c,Radial Velocity,3,4.1547,0.27,52.83,5900,,,,2009
333,HD 125612,d,Radial Velocity,3,3008,0.28,52.83,5900,,,,2009
334,HD 12648,b,Radial Velocity,1,133.6,0.04,158.4,4835.8,9.2,,,2015
335,HD 12661,b,Radial Velocity,2,262.709,0.3768,37.16,5748,1.11,,,2000
336,HD 12661,c,Radial Velocity,2,1708,0.031,37.16,5748,1.11,,,2002
337,HD 126614,b,Radial Velocity,1,1244,0.41,68.35,5585,1.09,,,2009
338,HD 128311,b,Radial Velocity,2,453.019,0.303,16.52,,0.76,,,2002
339,HD 128311,c,Radial Velocity,2,921.538,0.159,16.52,,0.76,,,2005
340,HD 128356,b,Radial Velocity,1,298.2,0.57,26.03,4875,0.85,,,2016
341,HD 129445,b,Radial Velocity,1,1840,0.7,67.61,,,,,2009
342,HD 130322,b,Radial Velocity,1,10.70871,0.029,29.76,5387,0.85,,,1999
343,HD 131496,b,Radial Velocity,1,883,0.163,121.36,4927,4.3,,,2011
344,HD 131664,b,Radial Velocity,1,1951,0.638,57.21,5886,1.16,,,2008
345,HD 13189,b,Radial Velocity,1,471.6,0.27,300.3,,,,,2005
346,HD 132406,b,Radial Velocity,1,974,0.34,70.97,,,,,2007
347,HD 132563,b,Radial Velocity,1,1544,0.22,98.52,,,,,2011
348,HD 133131 A,b,Radial Velocity,2,649,0.33,47,5799,,,,2016
349,HD 133131 A,c,Radial Velocity,2,3568,0.49,47,5799,,,,2016
350,HD 133131 B,b,Radial Velocity,1,5769,0.61,47,5805,,,,2016
351,HD 134987,b,Radial Velocity,2,258.19,0.233,22.2,5585,1.25,,,1999
352,HD 134987,c,Radial Velocity,2,5000,0.12,22.2,5585,1.25,,,2009
353,HD 136418,b,Radial Velocity,1,464.3,0.255,106.38,5071,3.4,,,2009
354,HD 137388 A,b,Radial Velocity,1,330,0.36,38.45,5240,0.82,,,2011
355,HD 13908,b,Radial Velocity,2,19.382,0.02,66.89,6255,1.67,,,2013
356,HD 13908,c,Radial Velocity,2,931,0.12,66.89,6255,1.67,,,2013
357,HD 13931,b,Radial Velocity,1,4218,0.02,45.52,5829,1.23,,,2009
358,HD 139357,b,Radial Velocity,1,1125.7,0.1,121.36,4700,11.47,,,2008
359,HD 14067,b,Radial Velocity,1,1455,0.533,163.4,4815,12.4,,,2014
360,HD 141399,b,Radial Velocity,4,94.44,0.04,36.2,5600,,,,2014
361,HD 141399,c,Radial Velocity,4,201.99,0.048,36.2,5600,,,,2014
362,HD 141399,d,Radial Velocity,4,1069.8,0.074,36.2,5600,,,,2014
363,HD 141399,e,Radial Velocity,4,5000,0.26,36.2,5600,,,,2014
364,HD 141937,b,Radial Velocity,1,653.22,0.41,33.46,5879,0.99,,,2002
365,HD 142,b,Radial Velocity,2,349.7,0.17,25.64,6245,1.47,,,2001
366,HD 142,c,Radial Velocity,2,6005,0.21,25.64,6245,1.47,,,2012
367,HD 142022 A,b,Radial Velocity,1,1928,0.53,35.87,5499,,,,2005
368,HD 142245,b,Radial Velocity,1,1299,0.09,106.38,4878,5.2,,,2011
369,HD 142415,b,Radial Velocity,1,386.3,0.5,34.57,6045,,,,2003
370,HD 143105,b,Radial Velocity,1,2.1974,0.07,48.7,6380,,,,2016
371,HD 143361,b,Radial Velocity,1,1046.2,0.193,65.66,5505,0.99,,,2008
372,HD 145377,b,Radial Velocity,1,103.95,0.307,55.19,6046,1.14,,,2008
373,HD 145457,b,Radial Velocity,1,176.3,0.112,126.1,4757,9.9,,,2010
374,HD 145934,b,Radial Velocity,1,2730,0.053,,,5.38,,,2015
375,HD 1461,b,Radial Velocity,2,5.77152,0.172,23.44,5765,,,,2010
376,HD 1461,c,Radial Velocity,2,13.5052,0.305,23.44,5765,,,,2015
377,HD 147018,b,Radial Velocity,2,44.236,0.4686,42.96,5441,,,,2009
378,HD 147018,c,Radial Velocity,2,1008,0.133,42.96,5441,,,,2009
379,HD 147379,b,Radial Velocity,1,86.54,0.01,10.73,4090,0.57,,,2017
380,HD 147513,b,Radial Velocity,1,528.4,0.26,12.87,5883,,,,2003
381,HD 147873,b,Radial Velocity,2,116.596,0.207,104.93,5972,2.29,,,2016
382,HD 147873,c,Radial Velocity,2,491.54,0.23,104.93,5972,2.29,,,2016
383,HD 148156,b,Radial Velocity,1,1027,0.52,53.05,6308,1.21,,,2009
384,HD 148427,b,Radial Velocity,1,331.5,0.16,59.28,5052,3.22,,,2009
385,HD 149026,b,Radial Velocity,1,2.8758911,,78.86,6160,1.54,,9.113,2005
386,HD 149143,b,Radial Velocity,1,4.088,0.08,63.49,5730,,,,2005
387,HD 1502,b,Radial Velocity,1,431.8,0.101,167.5,5049,4.5,,,2011
388,HD 150706,b,Radial Velocity,1,5894,0.38,27.23,5961,0.96,,,2012
389,HD 152079,b,Radial Velocity,1,2899,0.52,83.33,5726,1.15,,,2009
390,HD 152581,b,Radial Velocity,1,689,0.074,182.82,5155,4.8,,,2011
391,HD 153950,b,Radial Velocity,1,499.4,0.34,51.87,6076,1.34,,,2008
392,HD 154345,b,Radial Velocity,1,3342,0.044,18.06,,,,,2006
393,HD 154672,b,Radial Velocity,1,163.967,0.6,64.77,5655,1.44,,,2008
394,HD 154857,b,Radial Velocity,2,408.6,0.46,68.54,5605,1.76,,,2004
395,HD 154857,c,Radial Velocity,2,3452,0.06,68.54,5605,1.76,,,2014
396,HD 155233,b,Radial Velocity,1,818.8,0.04,75.13,4960,5.03,,,2015
397,HD 155358,b,Radial Velocity,2,194.3,0.17,43,5900,,,,2007
398,HD 155358,c,Radial Velocity,2,391.9,0.16,43,5900,,,,2007
399,HD 156279,b,Radial Velocity,1,131.05,0.708,35.37,5453,,,,2011
400,HD 156411,b,Radial Velocity,1,842.2,0.22,55.1,5900,2.16,,,2009
401,HD 156668,b,Radial Velocity,1,4.6455,0,24.05,4850,0.72,,,2010
402,HD 156846,b,Radial Velocity,1,359.5546,0.84785,49,5969,2.12,,,2007
403,HD 158038,b,Radial Velocity,1,521,0.291,114.15,4897,4.8,,,2011
404,HD 158996,b,Radial Velocity,1,820.2,0.13,294.1,4069,50.3,,,2018
405,HD 159243,b,Radial Velocity,2,12.62,0.02,68.59,6123,1.12,,,2013
406,HD 159243,c,Radial Velocity,2,248.4,0.075,68.59,6123,1.12,,,2013
407,HD 159868,b,Radial Velocity,2,1178.4,0.01,52.72,5558,,,,2006
408,HD 159868,c,Radial Velocity,2,352.3,0.15,52.72,5558,,,,2012
409,HD 1605,b,Radial Velocity,2,577.9,0.078,84.6,4757,3.8,,,2015
410,HD 1605,c,Radial Velocity,2,2111,0.098,84.6,4757,3.8,,,2015
411,HD 160691,b,Radial Velocity,4,643.25,0.128,15.28,5807,,,,2000
412,HD 160691,c,Radial Velocity,4,4205.8,0.0985,15.28,5807,,,,2004
413,HD 160691,d,Radial Velocity,4,9.6386,0.172,15.28,5807,,,,2004
414,HD 160691,e,Radial Velocity,4,310.55,0.0666,15.28,5807,,,,2006
415,HD 16141,b,Radial Velocity,1,75.523,0.252,35.91,5794,,,,2000
416,HD 16175,b,Radial Velocity,1,995.4,0.637,59.84,6022,,,,2009
417,HD 162020,b,Radial Velocity,1,8.428198,0.277,31.26,4830,,,,2002
418,HD 163607,b,Radial Velocity,2,75.29,0.73,69.44,5543,1.63,,,2010
419,HD 163607,c,Radial Velocity,2,1314,0.12,69.44,5543,1.63,,,2010
420,HD 16417,b,Radial Velocity,1,17.24,0.2,25.54,,,,,2008
421,HD 164509,b,Radial Velocity,1,282.4,0.26,51.81,5922,1.06,,,2010
422,HD 164595,b,Radial Velocity,1,40,0.088,28.93,5790,,,,2015
423,HD 164604,b,Radial Velocity,1,606.4,0.24,37.98,,,,,2009
424,HD 164922,b,Radial Velocity,2,1201.1,0.126,22.13,5293,1,159,,2005
425,HD 164922,c,Radial Velocity,2,75.765,0.22,22.13,5293,1,401,,2016
426,HD 165155,b,Radial Velocity,1,434.5,0.2,64.98,5426,0.95,,,2016
427,HD 1666,b,Radial Velocity,1,270,0.63,110.62,6317,1.93,,,2015
428,HD 166724,b,Radial Velocity,1,5144,0.734,42.99,5127,,,,2012
429,HD 167042,b,Radial Velocity,1,420.77,0.089,50,4943,4.5,,,2007
430,HD 168443,b,Radial Velocity,2,58.11247,0.52883,37.88,5491,1.51,,,1998
431,HD 168443,c,Radial Velocity,2,1749.83,0.2113,37.88,5491,1.51,,,2000
432,HD 168746,b,Radial Velocity,1,6.404,0.107,43.12,5564,,,,2002
433,HD 1690,b,Radial Velocity,1,533,0.64,7.01,4393,16.7,,,2010
434,HD 169830,b,Radial Velocity,2,225.62,0.31,36.32,6299,,,,2000
435,HD 169830,c,Radial Velocity,2,2102,0.33,36.32,6299,,,,2003
436,HD 170469,b,Radial Velocity,1,1145,0.11,64.98,5810,1.22,,,2007
437,HD 17092,b,Radial Velocity,1,359.9,0.166,,4650,,,,2007
438,HD 171028,b,Radial Velocity,1,550,0.59,90,5663,1.95,,,2007
439,HD 171238,b,Radial Velocity,1,1523,0.4,44.05,5467,,,,2009
440,HD 17156,b,Radial Velocity,1,21.21663,0.6819,75,6100,1.44,,11.43,2007
441,HD 173416,b,Radial Velocity,1,323.6,0.21,134.95,4683,13.5,,,2008
442,HD 175167,b,Radial Velocity,1,1290,0.54,67.02,,,,,2009
443,HD 175541,b,Radial Velocity,1,297.3,0.33,127.55,5060,3.8,,,2007
444,HD 175607,b,Radial Velocity,1,29.01,0.11,45.27,5392,0.7,,,2015
445,HD 17674,b,Radial Velocity,1,623.8,0.13,44.5,5904,1.18,,,2017
446,HD 176986,b,Radial Velocity,2,6.4898,0.066,26.4,4931,0.78,,,2017
447,HD 176986,c,Radial Velocity,2,16.8191,0.111,26.4,4931,0.78,,,2017
448,HD 177565,b,Radial Velocity,1,44.505,0.0593,17.17,,,,,2017
449,HD 177830,b,Radial Velocity,2,406.6,0.009,59.03,4949,2.62,,,1999
450,HD 177830,c,Radial Velocity,2,110.9,0.3,59.03,4949,2.62,,,2010
451,HD 178911 B,b,Radial Velocity,1,71.484,0.114,47,5668,,,,2001
452,HD 179079,b,Radial Velocity,1,14.476,0.115,63.69,5684,1.6,,,2008
453,HD 179949,b,Radial Velocity,1,3.092514,0.022,27.05,6168,,,,2000
454,HD 180314,b,Radial Velocity,1,396.03,0.257,131.75,4917,9.2,,,2010
455,HD 180902,b,Radial Velocity,1,479,0.09,114.55,5030,4.1,,,2009
456,HD 181342,b,Radial Velocity,1,562.1,0.1,110.62,5040,5.12,,,2009
457,HD 181433,b,Radial Velocity,3,9.3743,0.396,26.15,4962,,,,2008
458,HD 181433,c,Radial Velocity,3,962,0.28,26.15,4962,,,,2008
459,HD 181433,d,Radial Velocity,3,2172,0.48,26.15,4962,,,,2008
460,HD 181720,b,Radial Velocity,1,956,0.26,55.93,5781,1.39,,,2009
461,HD 183263,b,Radial Velocity,2,626.5,0.3567,52.83,5936,,,,2004
462,HD 183263,c,Radial Velocity,2,3070,0.239,52.83,5936,,,,2008
463,HD 185269,b,Radial Velocity,1,6.838,0.3,47.37,5980,1.88,,,2006
464,HD 187085,b,Radial Velocity,1,986,0.47,44.98,6075,,,,2006
465,HD 187123,b,Radial Velocity,2,3.0965828,0.0103,47.92,5830,,,,1998
466,HD 187123,c,Radial Velocity,2,3810,0.252,47.92,5830,,,,2008
467,HD 18742,b,Radial Velocity,1,772,0.12,127.88,5048,4.9,,,2011
468,HD 188015,b,Radial Velocity,1,461.2,0.137,52.63,5746,,,,2004
469,HD 189733,b,Radial Velocity,1,2.2185752,,19.25,4875,0.81,,,2005
470,HD 190360,b,Radial Velocity,2,2915,0.313,15.89,5590,1.13,,,2003
471,HD 190360,c,Radial Velocity,2,17.111,0.237,15.89,5590,1.13,,,2005
472,HD 190647,b,Radial Velocity,1,1038.1,0.18,54.23,5628,,,,2007
473,HD 190984,b,Radial Velocity,1,4885,0.57,189.39,5988,1.53,,,2009
474,HD 191806,b,Radial Velocity,1,1606.3,0.259,73.47,6010,,,,2016
475,HD 192263,b,Radial Velocity,1,24.3587,0.008,19.89,4996,0.73,,,1999
476,HD 192310,b,Radial Velocity,2,74.72,0.13,8.82,5166,,355,,2011
477,HD 192310,c,Radial Velocity,2,525.8,0.32,8.82,5166,,185,,2011
478,HD 192699,b,Radial Velocity,1,345.53,0.129,67.39,5220,3.9,,,2007
479,HD 195019,b,Radial Velocity,1,18.20132,0.0138,37.35,5788,,,,1998
480,HD 196050,b,Radial Velocity,1,1378,0.228,46.93,5892,,,,2002
481,HD 196067,b,Radial Velocity,1,3638,0.66,43.57,6017,1.73,,,2012
482,HD 196885,b,Radial Velocity,1,1333,0.48,32.99,6254,1.31,,,2007
483,HD 197037,b,Radial Velocity,1,1035.7,0.22,33,6150,,,,2012
484,HD 19994,b,Radial Velocity,1,466.2,0.063,22.38,6188,,,,2003
485,HD 200964,b,Radial Velocity,2,613.8,0.04,68.35,5164,4.3,,,2010
486,HD 200964,c,Radial Velocity,2,825,0.181,68.35,5164,4.3,,,2010
487,HD 202206,c,Radial Velocity,1,1260,0.22,45.5,5766,1.04,,,2004
488,HD 203030,b,Imaging,1,,,40.85,,,1206,,2006
489,HD 2039,b,Radial Velocity,1,1120,0.715,89.85,5941,,,,2002
490,HD 204313,b,Radial Velocity,2,2024.1,0.0946,47.3,5776,,,,2010
491,HD 204313,c,Radial Velocity,2,34.905,0.155,47.3,5776,,,,2015
492,HD 204941,b,Radial Velocity,1,1733,0.37,26.95,5056,0.72,,,2011
493,HD 205739,b,Radial Velocity,1,279.8,0.27,90.33,6176,1.33,,,2008
494,HD 206610,b,Radial Velocity,1,610,0.229,170.07,4874,6.1,,,2009
495,HD 20782,b,Radial Velocity,1,597.065,0.956,35.5,5798,1.09,,,2006
496,HD 207832,b,Radial Velocity,2,161.97,0.13,55.31,5710,0.9,,,2012
497,HD 207832,c,Radial Velocity,2,1155.7,0.27,55.31,5710,0.9,,,2012
498,HD 20794,b,Radial Velocity,4,18.315,0,6.06,5401,,660,,2011
499,HD 20794,c,Radial Velocity,4,40.114,0,6.06,5401,,508,,2011
500,HD 20794,d,Radial Velocity,4,90.309,0,6.06,5401,,388,,2011
501,HD 20794,e,Radial Velocity,4,147.02,0.29,6.06,5401,,,,2017
502,HD 208487,b,Radial Velocity,1,130.08,0.24,44,6067,,,,2004
503,HD 208527,b,Radial Velocity,1,875.5,0.08,352.11,4035,51.1,,,2012
504,HD 20868,b,Radial Velocity,1,380.85,0.75,48.9,4795,0.79,,,2008
505,HD 208897,b,Radial Velocity,1,352.7,0.07,64.68,4860,4.98,,,2017
506,HD 209458,b,Radial Velocity,1,3.52474859,,47.08,,1.12,,14.796,1999
507,HD 210277,b,Radial Velocity,1,442.19,0.476,21.29,5555,,,,1998
508,HD 210702,b,Radial Velocity,1,354.8,0.094,55.93,4967,5.1,,,2007
509,HD 212301,b,Radial Velocity,1,2.245715,0,52.72,6256,,,,2005
510,HD 212771,b,Radial Velocity,1,373.3,0.111,121.8,5121,5,,,2009
511,HD 213240,b,Radial Velocity,1,951,0.45,40.75,5975,,,,2001
512,HD 214823,b,Radial Velocity,1,1877,0.154,97.47,6215,,,,2016
513,HD 215152,b,Radial Velocity,4,5.75999,0,21.63,4935,0.73,,,2018
514,HD 215152,c,Radial Velocity,4,7.28243,0,21.63,4935,0.73,,,2018
515,HD 215152,d,Radial Velocity,4,10.86499,0,21.63,4935,0.73,,,2018
516,HD 215152,e,Radial Velocity,4,25.1967,0,21.63,4935,0.73,,,2018
517,HD 215497,b,Radial Velocity,2,3.93404,0.16,43.53,5113,,,,2009
518,HD 215497,c,Radial Velocity,2,567.94,0.49,43.53,5113,,,,2009
519,HD 216435,b,Radial Velocity,1,1311,0.07,33.29,5999,,,,2002
520,HD 216437,b,Radial Velocity,1,1256,0.29,26.52,5887,,,,2002
521,HD 216536,b,Radial Velocity,1,148.6,0.38,,4639,12.5,,,2015
522,HD 216770,b,Radial Velocity,1,118.45,0.37,37.89,,,,,2003
523,HD 217107,b,Radial Velocity,2,7.126816,0.1267,19.72,5646,,,,1998
524,HD 217107,c,Radial Velocity,2,4270,0.517,19.72,5646,,,,2005
525,HD 217786,b,Radial Velocity,1,1319,0.4,54.8,5966,1.27,,,2011
526,HD 218566,b,Radial Velocity,1,225.7,0.3,29.94,4820,0.86,,,2010
527,HD 219077,b,Radial Velocity,1,5501,0.77,29.2,5362,1.91,,,2012
528,HD 219134,b,Radial Velocity,6,3.092926,0,6.55,4699,0.78,1015,1.602,2015
529,HD 219134,c,Radial Velocity,6,6.76458,0.062,6.55,4699,0.78,782,1.511,2015
530,HD 219134,d,Radial Velocity,6,46.859,0.138,6.55,4699,0.78,411,1.61,2015
531,HD 219134,f,Radial Velocity,6,22.717,0.148,6.55,4699,0.78,523,1.31,2015
532,HD 219134,g,Radial Velocity,6,94.2,0,6.55,4699,0.78,,,2015
533,HD 219134,h,Radial Velocity,6,2247,0.06,6.55,4699,0.78,,,2015
534,HD 219415,b,Radial Velocity,1,2093.3,0.4,169.78,4820,2.9,,,2012
535,HD 219828,b,Radial Velocity,2,3.834887,0.059,77.9,5891,1.69,,,2007
536,HD 219828,c,Radial Velocity,2,4791,0.8115,77.9,5891,1.69,,,2016
537,HD 220074,b,Radial Velocity,1,672.1,0.14,289.02,3935,49.7,,,2012
538,HD 220689,b,Radial Velocity,1,2209,0.16,45.23,5921,1.07,,,2012
539,HD 220773,b,Radial Velocity,1,3724.7,0.51,49,5940,,,,2011
540,HD 220842,b,Radial Velocity,1,218.47,0.404,62.5,5960,,,,2016
541,HD 221287,b,Radial Velocity,1,456.1,0.08,52.88,6304,,,,2007
542,HD 221585,b,Radial Velocity,1,1173,0.123,53.59,5620,,,,2016
543,HD 222076,b,Radial Velocity,1,871,0.08,83.5,4806,4.1,,,2016
544,HD 222155,b,Radial Velocity,1,3999,0.16,50.45,5765,1.67,,,2011
545,HD 222582,b,Radial Velocity,1,572.38,0.725,41.95,5727,,,,1999
546,HD 224538,b,Radial Velocity,1,1189.1,0.464,77.76,6097,1.54,,,2016
547,HD 224693,b,Radial Velocity,1,26.73,0.05,94.07,6037,1.7,,,2006
548,HD 22781,b,Radial Velocity,1,528.07,0.8191,31.79,5027,,,,2011
549,HD 23079,b,Radial Velocity,1,730.6,0.102,34.6,5927,,,,2001
550,HD 23127,b,Radial Velocity,1,1214,0.44,89.13,,,,,2006
551,HD 231701,b,Radial Velocity,1,141.6,0.1,108.46,6208,1.35,,,2007
552,HD 233604,b,Radial Velocity,1,192,0.05,,4791,10.9,,,2013
553,HD 23596,b,Radial Velocity,1,1561,0.266,52,5904,,,,2003
554,HD 238914,b,Radial Velocity,1,4100,0.56,301.2,4769,12.73,,,2018
555,HD 240210,b,Radial Velocity,1,501.75,0.15,142.86,4297,,,,2009
556,HD 240237,b,Radial Velocity,1,745.7,0.4,307.69,4361,32,,,2011
557,HD 24040,b,Radial Velocity,1,3668,0.04,46.51,5853,,,,2006
558,HD 24064,b,Radial Velocity,1,535.6,0.35,264.4,4052.5,38,,,2015
559,HD 25171,b,Radial Velocity,1,1845,0.08,56.05,6160,1.18,,,2010
560,HD 2638,b,Radial Velocity,1,3.4442,0,53.71,5192,,,,2005
561,HD 27442,b,Radial Velocity,1,428.1,0.06,18.24,4846,,,,2000
562,HD 27631,b,Radial Velocity,1,2208,0.12,44.54,5737,1,,,2012
563,HD 27894,b,Radial Velocity,3,18.02,0.047,42.37,,,,,2005
564,HD 27894,c,Radial Velocity,3,36.07,0.015,42.37,,,,,2017
565,HD 27894,d,Radial Velocity,3,5174,0.389,42.37,,,,,2017
566,HD 28185,b,Radial Velocity,1,385.9,0.092,39.6,5546,,,,2001
567,HD 28254,b,Radial Velocity,1,1116,0.81,54.7,5664,1.48,,,2010
568,HD 285507,b,Radial Velocity,1,6.0881,0.086,42.43,4503,0.66,,,2013
569,HD 285968,b,Radial Velocity,1,8.7836,0,9.42,3679,0.45,450,,2008
570,HD 28678,b,Radial Velocity,1,387.1,0.168,168.92,5076,6.2,,,2011
571,HD 29021,b,Radial Velocity,1,1362.3,0.459,30.6,5560,0.85,,,2017
572,HD 290327,b,Radial Velocity,1,2443,0.08,56.7,5552,1,,,2009
573,HD 2952,b,Radial Velocity,1,311.6,0.129,115.21,4844,12.02,,,2013
574,HD 30177,b,Radial Velocity,2,2524.4,0.184,54.71,5580,,,,2002
575,HD 30177,c,Radial Velocity,2,11613,0.22,54.71,5580,,,,2016
576,HD 30562,b,Radial Velocity,1,1159.2,0.778,26.5,5994,1.53,,,2009
577,HD 30669,b,Radial Velocity,1,1684,0.18,57.1,5400,0.91,,,2014
578,HD 30856,b,Radial Velocity,1,912,0.117,121.07,4982,4.2,,,2011
579,HD 31253,b,Radial Velocity,1,466,0.3,53.82,5960,1.71,,,2010
580,HD 3167,b,Transit,3,0.959641,0,45.8,5261,0.86,,1.7,2016
581,HD 3167,c,Transit,3,29.8454,0.267,45.8,5261,0.86,,3.01,2016
582,HD 3167,d,Radial Velocity,3,8.509,0.36,45.8,5261,0.86,,,2017
583,HD 32518,b,Radial Velocity,1,157.54,0.01,117.37,4580,10.22,,,2009
584,HD 32963,b,Radial Velocity,1,2372,0.07,35.24,5727,,,,2015
585,HD 330075,b,Radial Velocity,1,3.38773,0,50.2,5017,,990,,2004
586,HD 33142,b,Radial Velocity,1,326.6,0.12,136.8,5052,4.2,,,2011
587,HD 33283,b,Radial Velocity,1,18.179,0.48,86.88,5995,1.2,,,2006
588,HD 33564,b,Radial Velocity,1,388,0.34,20.98,6250,,,,2005
589,HD 33844,b,Radial Velocity,2,551.4,0.15,100.9,4861,5.29,,,2015
590,HD 33844,c,Radial Velocity,2,916,0.13,100.9,4861,5.29,,,2015
591,HD 34445,b,Radial Velocity,6,1056.7,0.014,45.01,5836,1.38,,,2009
592,HD 34445,c,Radial Velocity,6,214.67,0.036,45.01,5836,1.38,,,2017
593,HD 34445,d,Radial Velocity,6,117.87,0.027,45.01,5836,1.38,,,2017
594,HD 34445,e,Radial Velocity,6,49.175,0.09,45.01,5836,1.38,,,2017
595,HD 34445,f,Radial Velocity,6,676.8,0.031,45.01,5836,1.38,,,2017
596,HD 34445,g,Radial Velocity,6,5700,0.032,45.01,5836,1.38,,,2017
597,HD 35759,b,Radial Velocity,1,82.467,0.389,72.5,6060,,,,2016
598,HD 3651,b,Radial Velocity,1,62.218,0.596,11.1,5221,,,,2003
599,HD 37124,b,Radial Velocity,3,154.378,0.054,33.24,,,,,2002
600,HD 37124,c,Radial Velocity,3,885.5,0.125,33.24,,,,,2002
601,HD 37124,d,Radial Velocity,3,1862,0.16,33.24,,,,,2005
602,HD 37605,b,Radial Velocity,2,55.01307,0.6767,42.88,5448,0.9,,,2004
603,HD 37605,c,Radial Velocity,2,2720,0.013,42.88,5448,0.9,,,2012
604,HD 38283,b,Radial Velocity,1,363.2,0.41,37.78,5998,,,,2010
605,HD 38529,b,Radial Velocity,2,14.3098,0.257,42.4,5697,,,,2000
606,HD 38529,c,Radial Velocity,2,2140.2,0.341,42.4,5697,,,,2000
607,HD 38801,b,Radial Velocity,1,696.3,0,99.4,5222,2.53,,,2009
608,HD 39091,b,Radial Velocity,1,2151,0.6405,18.21,5950,,,,2001
609,HD 40307,b,Radial Velocity,5,4.3123,0.2,12.83,4956,,,,2009
610,HD 40307,c,Radial Velocity,5,9.6184,0.06,12.83,4956,,,,2009
611,HD 40307,d,Radial Velocity,5,20.432,0.07,12.83,4956,,,,2009
612,HD 40307,f,Radial Velocity,5,51.76,0.02,12.83,4956,,,,2013
613,HD 40307,g,Radial Velocity,5,197.8,0.29,12.83,4956,,,,2013
614,HD 40956,b,Radial Velocity,1,578.6,0.24,118.48,4869,8.56,,,2017
615,HD 40979,b,Radial Velocity,1,264.15,0.252,33.3,6089,,,,2002
616,HD 41004 A,b,Radial Velocity,1,963,0.74,43.03,5010,,,,2004
617,HD 41004 B,b,Radial Velocity,1,1.3283,0.081,43.03,,,,,2003
618,HD 4113,b,Radial Velocity,1,526.62,0.903,44.05,5688,,,,2007
619,HD 42012,b,Radial Velocity,1,857.5,0.2,37.1,5405,0.82,,,2017
620,HD 4203,b,Radial Velocity,2,437.05,0.52,77.82,5702,,,,2001
621,HD 4203,c,Radial Velocity,2,6700,0.24,77.82,5702,,,,2014
622,HD 4208,b,Radial Velocity,1,828,0.052,32.7,5600,,,,2001
623,HD 42618,b,Radial Velocity,1,149.61,0.19,23.5,5727,1,337,,2016
624,HD 4308,b,Radial Velocity,1,15.56,0,21.85,5685,,,,2005
625,HD 4313,b,Radial Velocity,1,356,0.041,131.41,5035,4.9,,,2009
626,HD 43197,b,Radial Velocity,1,327.8,0.83,56.3,5508,1,,,2010
627,HD 43691,b,Radial Velocity,1,36.96,0.14,93.2,6200,,,,2007
628,HD 44219,b,Radial Velocity,1,472.3,0.61,50.4,5752,1.32,,,2010
629,HD 45350,b,Radial Velocity,1,963.6,0.778,48.95,5616,,,,2004
630,HD 45364,b,Radial Velocity,2,226.93,0.1684,32.58,5434,,,,2008
631,HD 45364,c,Radial Velocity,2,342.85,0.0974,32.58,5434,,,,2008
632,HD 45652,b,Radial Velocity,1,43.6,0.38,36.14,5312,,,,2008
633,HD 46375,b,Radial Velocity,1,3.023573,0.063,33.41,5285,,,,2000
634,HD 47186,b,Radial Velocity,2,4.0845,0.038,37.84,5675,,,,2008
635,HD 47186,c,Radial Velocity,2,1353.6,0.249,37.84,5675,,,,2008
636,HD 4732,b,Radial Velocity,2,360.2,0.13,56.5,4959,5.4,,,2012
637,HD 4732,c,Radial Velocity,2,2732,0.23,56.5,4959,5.4,,,2012
638,HD 47536,b,Radial Velocity,1,712.13,0.2,121.36,4424,22.39,,,2002
639,HD 48265,b,Radial Velocity,1,780.3,0.08,85.4,5650,2.05,,,2008
640,HD 49674,b,Radial Velocity,1,4.94737,0.087,40.73,5662,,,,2002
641,HD 50499,b,Radial Velocity,1,2482.7,0.23,47.26,,,,,2005
642,HD 50554,b,Radial Velocity,1,1293,0.501,31.03,5987,1.02,,,2002
643,HD 52265,b,Radial Velocity,1,119.6,0.35,28.07,6060,1.1,405,,2000
644,HD 5319,b,Radial Velocity,2,641,0.02,114,4958,3.85,,,2007
645,HD 5319,c,Radial Velocity,2,886,0.15,114,4958,3.85,,,2014
646,HD 5583,b,Radial Velocity,1,139.35,0.076,221,4830,9.09,,,2016
