"","key","star_name","planet_letter","discovery_method","pl_pnum","orbital_period","orbital_eccentricity","star_temp","star_radius","planet_temp","radius","discovery_year","light_years"
"3170","Kepler-813_b","Kepler-813","b","Transit",1,19.12947337,NA,5743,0.93,NA,2.14,2016,2739.7104
"3171","Kepler-814_b","Kepler-814","b","Transit",1,6.1469851,NA,6162,1.22,NA,2.12,2016,4328.09012
"3172","Kepler-815_b","Kepler-815","b","Transit",1,8.57503552,NA,5028,3.42,NA,4.11,2016,3910.61044
"3173","Kepler-816_b","Kepler-816","b","Transit",1,10.50682565,NA,5286,0.85,NA,10.24,2016,3453.99204
"3174","Kepler-817_b","Kepler-817","b","Transit",1,3.99010623,NA,5861,1.03,NA,9.03,2016,4569.44556
"3175","Kepler-818_b","Kepler-818","b","Transit",1,10.03538581,NA,5638,0.92,NA,5.11,2016,3153.92852
"3176","Kepler-819_b","Kepler-819","b","Transit",1,33.1995648,NA,5279,0.81,NA,2.76,2016,2354.84632
"3177","Kepler-82_b","Kepler-82","b","Transit",4,26.444,NA,5428,0.94,NA,4,2012,NA
"3178","Kepler-82_c","Kepler-82","c","Transit",4,51.538,NA,5428,0.94,NA,5.35,2012,NA
"3179","Kepler-82_d","Kepler-82","d","Transit",4,2.382961,NA,5428,0.94,NA,1.77,2014,NA
"3180","Kepler-82_e","Kepler-82","e","Transit",4,5.902206,NA,5428,0.94,NA,2.47,2014,NA
"3181","Kepler-820_b","Kepler-820","b","Transit",1,127.8338098,NA,6260,1.36,NA,6.09,2016,3225.68284
"3182","Kepler-821_b","Kepler-821","b","Transit",1,1.92279873,NA,5191,0.8,NA,1.31,2016,2018.90564
"3183","Kepler-822_b","Kepler-822","b","Transit",1,3.22296927,NA,5928,1.08,NA,1.77,2016,3118.05136
"3184","Kepler-823_b","Kepler-823","b","Transit",1,4.16809082,NA,5643,0.96,NA,1.57,2016,2922.35776
"3185","Kepler-824_b","Kepler-824","b","Transit",1,4.51436633,NA,6035,1.22,NA,1.87,2016,4409.62912
"3186","Kepler-825_b","Kepler-825","b","Transit",2,3.77360059,NA,5976,1.08,NA,1.53,2016,2674.4792
"3187","Kepler-825_c","Kepler-825","c","Transit",2,8.1818246,NA,5976,1.08,NA,1.84,2016,2674.4792
"3188","Kepler-826_b","Kepler-826","b","Transit",1,4.48758907,NA,6079,1.15,NA,1.25,2016,2116.75244
"3189","Kepler-827_b","Kepler-827","b","Transit",1,51.92927591,NA,5602,0.91,NA,5.63,2016,4409.62912
"3190","Kepler-828_b","Kepler-828","b","Transit",1,0.56785714,NA,5039,0.77,NA,1.51,2016,2038.475
"3191","Kepler-829_b","Kepler-829","b","Transit",1,6.88337562,NA,5698,0.97,NA,2.11,2016,3111.52824
"3192","Kepler-83_b","Kepler-83","b","Transit",3,9.77,NA,4648,0.59,NA,2.83,2012,NA
"3193","Kepler-83_c","Kepler-83","c","Transit",3,20.09,NA,4648,0.59,NA,2.36,2012,NA
"3194","Kepler-83_d","Kepler-83","d","Transit",3,5.169796,NA,4648,0.59,NA,1.94,2014,NA
"3195","Kepler-830_b","Kepler-830","b","Transit",1,11.29695137,NA,6037,1.11,NA,1.7,2016,3659.47032
"3196","Kepler-831_b","Kepler-831","b","Transit",1,5.62153941,NA,5732,0.97,NA,1.27,2016,1881.92012
"3197","Kepler-832_b","Kepler-832","b","Transit",1,7.1396941,NA,5596,0.9,NA,2.06,2016,4390.05976
"3198","Kepler-833_b","Kepler-833","b","Transit",1,18.7546998,NA,4339,0.62,NA,2.02,2016,1373.11676
"3199","Kepler-834_b","Kepler-834","b","Transit",1,13.32388301,NA,4554,0.66,NA,2.02,2016,2022.1672
"3200","Kepler-835_b","Kepler-835","b","Transit",1,11.41909375,NA,5954,1.11,NA,2.79,2016,6558.99716
"3201","Kepler-836_b","Kepler-836","b","Transit",1,11.36112327,NA,5895,1.04,NA,2.73,2016,3271.34468
"3202","Kepler-837_b","Kepler-837","b","Transit",1,16.56059504,NA,5403,0.81,NA,2.56,2016,2759.27976
"3203","Kepler-838_b","Kepler-838","b","Transit",1,15.74957994,NA,5770,0.96,NA,2.73,2016,3946.4876
"3204","Kepler-839_b","Kepler-839","b","Transit",1,37.8144514,NA,6058,1.31,NA,2.57,2016,2716.87948
"3205","Kepler-84_b","Kepler-84","b","Transit",5,8.726,NA,6031,1.17,NA,2.23,2012,NA
"3206","Kepler-84_c","Kepler-84","c","Transit",5,12.883,NA,6031,1.17,NA,2.36,2012,NA
"3207","Kepler-84_d","Kepler-84","d","Transit",5,4.224537,NA,6031,1.17,NA,1.38,2014,NA
"3208","Kepler-84_e","Kepler-84","e","Transit",5,27.434389,NA,6031,1.17,NA,2.6,2014,NA
"3209","Kepler-84_f","Kepler-84","f","Transit",5,44.552169,NA,6031,1.17,NA,2.2,2014,NA
"3210","Kepler-840_b","Kepler-840","b","Transit",1,2.49577962,NA,5920,1.06,NA,17.07,2016,2537.49368
"3211","Kepler-841_b","Kepler-841","b","Transit",1,124.4198398,NA,5324,0.81,NA,5.23,2016,3431.16112
"3212","Kepler-842_b","Kepler-842","b","Transit",1,1.21956827,NA,4848,0.73,NA,1.6,2016,1800.38112
"3213","Kepler-843_b","Kepler-843","b","Transit",1,2.05387982,NA,5830,1.03,NA,2.59,2016,4067.16532
"3214","Kepler-844_b","Kepler-844","b","Transit",1,2.61302086,NA,4128,0.57,NA,1.68,2016,1285.05464
"3215","Kepler-845_b","Kepler-845","b","Transit",1,0.92785982,NA,4913,0.75,NA,2.04,2016,1536.19476
"3216","Kepler-846_b","Kepler-846","b","Transit",1,19.80792185,NA,5579,0.91,NA,2.48,2016,4021.50348
"3217","Kepler-847_b","Kepler-847","b","Transit",1,2.3432319,NA,4940,0.77,NA,1.18,2016,1725.36524
"3218","Kepler-848_b","Kepler-848","b","Transit",1,6.91134416,NA,5695,1.2,NA,1.7,2016,2599.46332
"3219","Kepler-849_b","Kepler-849","b","Transit",1,394.6244904,NA,6059,1.64,NA,7.14,2016,2436.38532
"3220","Kepler-85_b","Kepler-85","b","Transit",4,8.306,NA,5436,0.89,NA,1.97,2012,NA
"3221","Kepler-85_c","Kepler-85","c","Transit",4,12.513,NA,5436,0.89,NA,2.18,2012,NA
"3222","Kepler-85_d","Kepler-85","d","Transit",4,17.91323,NA,5436,0.89,NA,1.2,2014,NA
"3223","Kepler-85_e","Kepler-85","e","Transit",4,25.216751,NA,5436,0.89,NA,1.27,2014,NA
"3224","Kepler-850_b","Kepler-850","b","Transit",1,7.19303878,NA,5932,1.09,NA,1.78,2016,5006.4946
"3225","Kepler-851_b","Kepler-851","b","Transit",1,8.50699658,NA,5455,0.85,NA,1.68,2016,2834.29564
"3226","Kepler-852_b","Kepler-852","b","Transit",1,44.9309804,NA,6100,1.16,NA,2.54,2016,2785.37224
"3227","Kepler-853_b","Kepler-853","b","Transit",1,7.16892463,NA,6350,1.55,NA,1.69,2016,1989.5516
"3228","Kepler-854_b","Kepler-854","b","Transit",1,2.14463285,NA,6179,1.27,NA,16.72,2016,2416.81596
"3229","Kepler-855_b","Kepler-855","b","Transit",1,7.8866311,NA,5835,1.03,NA,8.35,2016,3401.80708
"3230","Kepler-856_b","Kepler-856","b","Transit",1,8.02768059,NA,5535,0.93,NA,9.3,2016,3832.333
"3231","Kepler-857_b","Kepler-857","b","Transit",1,85.35129427,NA,5773,0.99,NA,6.8,2016,3388.76084
"3232","Kepler-858_b","Kepler-858","b","Transit",1,76.13602028,NA,5653,0.91,NA,4.87,2016,965.42176
"3233","Kepler-859_b","Kepler-859","b","Transit",1,20.38177573,NA,5020,0.77,NA,3.09,2016,2984.3274
"3234","Kepler-860_b","Kepler-860","b","Transit",1,5.10137945,NA,5836,1.06,NA,3.24,2016,4223.7202
"3235","Kepler-861_b","Kepler-861","b","Transit",1,3.94963138,NA,5047,0.78,NA,2.28,2016,2628.81736
"3236","Kepler-862_b","Kepler-862","b","Transit",1,3.14866453,NA,5333,0.84,NA,2.21,2016,2628.81736
"3237","Kepler-863_b","Kepler-863","b","Transit",1,15.59461874,NA,5678,0.95,NA,2.9,2016,3734.4862
"3238","Kepler-864_b","Kepler-864","b","Transit",1,5.83376092,NA,5754,1,NA,2.4,2016,5130.43388
"3239","Kepler-865_b","Kepler-865","b","Transit",1,14.16399294,NA,5570,0.92,NA,2.49,2016,2165.67584
"3240","Kepler-866_b","Kepler-866","b","Transit",1,2.61703254,NA,4751,0.71,NA,1.63,2016,2250.4764
"3241","Kepler-867_b","Kepler-867","b","Transit",1,150.242127,NA,5541,0.91,NA,4.64,2016,2687.52544
"3242","Kepler-868_b","Kepler-868","b","Transit",1,5.03251791,NA,5614,0.89,NA,2.05,2016,4138.91964
"3243","Kepler-869_b","Kepler-869","b","Transit",1,40.4287755,NA,5664,0.95,NA,3.61,2016,3121.31292
"3244","Kepler-87_b","Kepler-87","b","Transit",2,114.73635,0.036,5600,1.82,478,13.49,2013,NA
"3245","Kepler-87_c","Kepler-87","c","Transit",2,191.2318,0.039,5600,1.82,403,6.14,2013,NA
"3246","Kepler-870_b","Kepler-870","b","Transit",1,21.3587621,NA,5857,1.02,NA,2.78,2016,4014.98036
"3247","Kepler-871_b","Kepler-871","b","Transit",1,22.0459018,NA,5993,1.14,NA,3.74,2016,5528.3442
"3248","Kepler-872_b","Kepler-872","b","Transit",1,2.57885507,NA,5902,1.08,NA,1.99,2016,3633.37784
"3249","Kepler-873_b","Kepler-873","b","Transit",1,20.5533844,NA,6163,1.27,NA,3.75,2016,4556.39932
"3250","Kepler-874_b","Kepler-874","b","Transit",1,40.0686727,NA,6020,1.13,NA,3.94,2016,3496.39232
"3251","Kepler-875_b","Kepler-875","b","Transit",1,27.5073799,NA,5958,1.11,NA,2.9,2016,4057.38064
"3252","Kepler-876_b","Kepler-876","b","Transit",1,5.14438011,NA,5060,0.77,NA,1.43,2016,2397.2466
"3253","Kepler-877_b","Kepler-877","b","Transit",1,18.45847097,NA,5261,0.81,NA,2.12,2016,1865.61232
"3254","Kepler-878_b","Kepler-878","b","Transit",1,25.9422033,NA,5044,0.77,NA,1.93,2016,1849.30452
"3255","Kepler-879_b","Kepler-879","b","Transit",1,33.3855938,NA,5792,1.02,NA,2.57,2016,2517.92432
"3256","Kepler-880_b","Kepler-880","b","Transit",1,7.71468975,NA,6761,1.74,NA,2.66,2016,2195.02988
"3257","Kepler-881_b","Kepler-881","b","Transit",1,4.44448017,NA,5961,1.09,NA,1.78,2016,4448.76784
"3258","Kepler-882_b","Kepler-882","b","Transit",1,3.98953967,NA,5476,0.87,NA,1.23,2016,1712.319
"3259","Kepler-883_b","Kepler-883","b","Transit",1,12.98495573,NA,6116,1.09,NA,1.78,2016,1790.59644
"3260","Kepler-884_b","Kepler-884","b","Transit",1,5.69919514,NA,5715,0.94,NA,1.23,2016,1369.8552
"3261","Kepler-885_b","Kepler-885","b","Transit",1,18.11472949,NA,6187,1.35,NA,2.5,2016,2061.30592
"3262","Kepler-886_b","Kepler-886","b","Transit",1,6.24146367,NA,6098,1.16,NA,1.52,2016,2795.15692
"3263","Kepler-887_b","Kepler-887","b","Transit",2,20.42228798,NA,6194,1.29,NA,1.84,2016,2710.35636
"3264","Kepler-887_c","Kepler-887","c","Transit",2,7.63846023,NA,6194,1.29,NA,1.13,2016,2710.35636
"3265","Kepler-888_b","Kepler-888","b","Transit",1,70.6979061,NA,5875,0.9,NA,1.76,2016,1347.02428
"3266","Kepler-889_b","Kepler-889","b","Transit",1,3.744439,NA,5961,1.25,NA,1.09,2016,1673.18028
"3267","Kepler-890_b","Kepler-890","b","Transit",1,52.75875577,NA,5954,1.13,NA,8.89,2016,4523.78372
"3268","Kepler-891_b","Kepler-891","b","Transit",1,53.44945593,NA,5887,1.07,NA,6.41,2016,4474.86032
"3269","Kepler-892_b","Kepler-892","b","Transit",1,13.7521072,NA,4747,0.72,NA,2.81,2016,2087.3984
"3270","Kepler-893_b","Kepler-893","b","Transit",1,6.33855761,NA,5820,0.99,NA,3.03,2016,3966.05696
"3271","Kepler-894_b","Kepler-894","b","Transit",1,9.803224,NA,5603,0.85,NA,2.78,2016,3555.1004
"3272","Kepler-895_b","Kepler-895","b","Transit",1,2.80624233,NA,4315,0.61,NA,1.54,2016,1682.96496
"3273","Kepler-896_b","Kepler-896","b","Transit",1,144.547396,NA,5262,0.81,NA,2.53,2016,2922.35776
"3274","Kepler-897_b","Kepler-897","b","Transit",1,8.0472642,NA,5839,1.04,NA,2.39,2016,3741.00932
"3275","Kepler-898_b","Kepler-898","b","Transit",1,5.8706191,NA,4223,0.62,NA,1.49,2016,1562.28724
"3276","Kepler-899_b","Kepler-899","b","Transit",1,19.17891293,NA,5595,0.91,NA,2.68,2016,3385.49928
"3277","Kepler-9_b","Kepler-9","b","Transit",3,19.24,0.15,5777,1.02,NA,9.438,2010,2120.014
"3278","Kepler-9_c","Kepler-9","c","Transit",3,38.91,0.13,5777,1.02,NA,9.225,2010,2120.014
"3279","Kepler-9_d","Kepler-9","d","Transit",3,1.592851,NA,5777,1.02,2026,1.64,2010,2120.014
"3280","Kepler-900_b","Kepler-900","b","Transit",1,6.9913086,NA,4836,0.73,NA,2.08,2016,1647.0878
"3281","Kepler-901_b","Kepler-901","b","Transit",1,3.51749439,NA,4184,0.57,NA,1.37,2016,786.03596
"3282","Kepler-902_b","Kepler-902","b","Transit",1,40.1099547,NA,5647,0.93,NA,2.54,2016,2948.45024
"3283","Kepler-903_b","Kepler-903","b","Transit",2,10.3507721,NA,5682,0.97,NA,2.01,2016,2703.83324
"3284","Kepler-903_c","Kepler-903","c","Transit",2,62.9228557,NA,5682,0.97,NA,2.53,2016,2703.83324
"3285","Kepler-904_b","Kepler-904","b","Transit",1,3.02166863,NA,6160,1.25,NA,1.77,2016,3754.05556
"3286","Kepler-905_b","Kepler-905","b","Transit",1,5.08274652,NA,5461,0.86,NA,1.41,2016,1699.27276
"3287","Kepler-906_b","Kepler-906","b","Transit",1,41.6979976,NA,6035,1.02,NA,2.11,2016,2472.26248
"3288","Kepler-907_b","Kepler-907","b","Transit",1,15.86621821,NA,6106,1.38,NA,1.2,2016,1148.06912
"3289","Kepler-908_b","Kepler-908","b","Transit",1,1.34059747,NA,5973,1.12,NA,1.22,2016,815.39
"3290","Kepler-909_b","Kepler-909","b","Transit",1,13.93290318,NA,6154,1.23,NA,1.47,2016,1037.17608
"3291","Kepler-91_b","Kepler-91","b","Transit",1,6.24658,NA,4550,6.3,2040,15.323,2013,3359.4068
"3292","Kepler-910_b","Kepler-910","b","Transit",1,2.36436901,NA,6230,1.5,NA,0.82,2016,1311.14712
"3293","Kepler-911_b","Kepler-911","b","Transit",1,20.310501,NA,6112,1.99,NA,2.6,2016,1849.30452
"3294","Kepler-912_b","Kepler-912","b","Transit",1,2.53475627,NA,5998,1.11,NA,2.8,2016,4125.8734
"3295","Kepler-913_b","Kepler-913","b","Transit",1,10.29672521,NA,4687,0.61,NA,2.06,2016,1947.15132
"3296","Kepler-914_b","Kepler-914","b","Transit",1,4.40966548,NA,5877,1.15,NA,1.38,2016,2211.33768
"3297","Kepler-915_b","Kepler-915","b","Transit",1,4.59489604,NA,6173,1.38,NA,1.5,2016,2628.81736
"3298","Kepler-916_b","Kepler-916","b","Transit",1,32.2968798,NA,5248,0.81,NA,1.76,2016,2508.13964
"3299","Kepler-917_b","Kepler-917","b","Transit",1,2.97041437,NA,5418,0.76,NA,1.91,2016,3349.62212
"3300","Kepler-918_b","Kepler-918","b","Transit",1,4.85386933,NA,6028,1.14,NA,1.74,2016,4060.6422
"3301","Kepler-919_b","Kepler-919","b","Transit",1,11.04603384,NA,6113,1.21,NA,2.25,2016,3975.84164
"3302","Kepler-92_b","Kepler-92","b","Transit",3,13.749,NA,5883,1.7,NA,3.51,2013,NA
"3303","Kepler-92_c","Kepler-92","c","Transit",3,26.723,NA,5883,1.7,NA,2.6,2013,NA
"3304","Kepler-92_d","Kepler-92","d","Transit",3,49.3568,0.07,5883,1.7,NA,2.067,2015,NA
"3305","Kepler-920_b","Kepler-920","b","Transit",2,6.53192704,NA,5403,0.85,NA,2.42,2016,3020.20456
"3306","Kepler-920_c","Kepler-920","c","Transit",2,100.8274113,NA,5403,0.85,NA,3.8,2016,3020.20456
"3307","Kepler-921_b","Kepler-921","b","Transit",1,51.300634,NA,5663,0.91,NA,2.87,2016,2762.54132
"3308","Kepler-922_b","Kepler-922","b","Transit",1,0.93846683,NA,5671,0.93,NA,1.42,2016,1819.95048
"3309","Kepler-923_b","Kepler-923","b","Transit",1,6.93366476,NA,5988,1.26,NA,1.38,2016,3150.66696
"3310","Kepler-924_b","Kepler-924","b","Transit",1,61.0370117,NA,6167,1.23,NA,3.07,2016,3245.2522
"3311","Kepler-925_b","Kepler-925","b","Transit",1,33.8678531,NA,4673,0.72,NA,2.34,2016,2031.95188
"3312","Kepler-926_b","Kepler-926","b","Transit",1,52.0688601,NA,5806,1.01,NA,2.31,2016,2514.66276
"3313","Kepler-927_b","Kepler-927","b","Transit",1,9.1149903,NA,5743,0.99,NA,1.72,2016,2866.91124
"3314","Kepler-928_b","Kepler-928","b","Transit",1,3.9324613,NA,4700,0.7,NA,1.59,2016,1735.14992
"3315","Kepler-929_b","Kepler-929","b","Transit",1,0.92103214,NA,5869,1.02,NA,1.11,2016,2674.4792
"3316","Kepler-93_b","Kepler-93","b","Transit",2,4.72673978,0,5669,0.92,1037,1.478,2014,NA
"3317","Kepler-93_c","Kepler-93","c","Radial Velocity",2,1460,NA,5669,0.92,NA,NA,2014,NA
"3318","Kepler-930_b","Kepler-930","b","Transit",1,71.4517775,NA,6335,1.4,NA,2.13,2016,2951.7118
"3319","Kepler-931_b","Kepler-931","b","Transit",1,8.03755877,NA,5241,0.81,NA,1.33,2016,1598.1644
"3320","Kepler-932_b","Kepler-932","b","Transit",1,1.9214374,NA,5331,0.84,NA,1.37,2016,1559.02568
"3321","Kepler-933_b","Kepler-933","b","Transit",1,14.20443009,NA,5346,0.84,NA,2.46,2016,3007.15832
"3322","Kepler-934_b","Kepler-934","b","Transit",1,55.6738309,NA,5001,0.77,NA,2.09,2016,1966.72068
"3323","Kepler-935_b","Kepler-935","b","Transit",1,4.88083852,NA,4830,0.73,NA,1.35,2016,1572.07192
"3324","Kepler-936_b","Kepler-936","b","Transit",1,10.56134221,NA,5482,0.89,NA,1.45,2016,2240.69172
"3325","Kepler-937_b","Kepler-937","b","Transit",2,67.668827,NA,6095,1.22,NA,3.72,2016,4833.63192
"3326","Kepler-937_c","Kepler-937","c","Transit",2,153.343364,NA,6095,1.22,NA,2.67,2016,4833.63192
"3327","Kepler-938_b","Kepler-938","b","Transit",1,52.6298417,NA,5533,0.89,NA,2.22,2016,2808.20316
"3328","Kepler-939_b","Kepler-939","b","Transit",1,14.878296,NA,5471,0.85,NA,1.75,2016,3356.14524
"3329","Kepler-94_b","Kepler-94","b","Transit",2,2.50806,NA,4781,0.76,NA,3.51,2014,NA
"3330","Kepler-94_c","Kepler-94","c","Radial Velocity",2,820.3,NA,4781,0.76,NA,NA,2014,NA
"3331","Kepler-940_b","Kepler-940","b","Transit",1,59.6225257,NA,5769,0.96,NA,3.34,2016,4295.47452
"3332","Kepler-941_b","Kepler-941","b","Transit",1,17.42395198,NA,5539,0.86,NA,3.08,2016,3604.0238
"3333","Kepler-942_b","Kepler-942","b","Transit",1,44.96417488,NA,4861,0.75,NA,2.13,2016,711.02008
"3334","Kepler-943_b","Kepler-943","b","Transit",1,49.7701438,NA,5612,0.91,NA,5.93,2016,4041.07284
"3335","Kepler-944_b","Kepler-944","b","Transit",1,43.3167737,NA,5409,0.83,NA,2.63,2016,3375.7146
"3336","Kepler-945_b","Kepler-945","b","Transit",1,31.0033814,NA,5718,0.97,NA,2.63,2016,5032.58708
"3337","Kepler-946_b","Kepler-946","b","Transit",1,11.79162572,NA,5665,0.93,NA,1.93,2016,2994.11208
"3338","Kepler-947_b","Kepler-947","b","Transit",1,26.9644317,NA,5508,0.87,NA,2.28,2016,3874.73328
"3339","Kepler-948_b","Kepler-948","b","Transit",1,7.76846622,NA,5679,0.94,NA,1.85,2016,2883.21904
"3340","Kepler-949_b","Kepler-949","b","Transit",1,8.6893073,NA,5403,0.86,NA,2.91,2016,1865.61232
"3341","Kepler-95_b","Kepler-95","b","Transit",1,11.5231,NA,5699,1.41,NA,3.42,2014,NA
"3342","Kepler-950_b","Kepler-950","b","Transit",1,98.7180406,NA,5857,1.02,NA,8.98,2016,4856.46284
"3343","Kepler-951_b","Kepler-951","b","Transit",1,71.52530845,NA,4834,0.73,NA,5.59,2016,1330.71648
"3344","Kepler-952_b","Kepler-952","b","Transit",1,130.3546919,NA,5730,0.99,NA,7.65,2016,3806.24052
"3345","Kepler-953_b","Kepler-953","b","Transit",2,88.40655258,NA,5416,0.99,NA,4.21,2016,782.7744
"3346","Kepler-953_c","Kepler-953","c","Transit",2,9.10967112,NA,5416,0.99,NA,1.19,2016,782.7744
"3347","Kepler-954_b","Kepler-954","b","Transit",1,16.78176602,NA,4990,0.76,NA,2.32,2016,730.58944
"3348","Kepler-955_b","Kepler-955","b","Transit",1,14.53244172,NA,5350,0.84,NA,3.13,2016,2077.61372
"3349","Kepler-956_b","Kepler-956","b","Transit",1,5.24867263,NA,6040,1.15,NA,3,2016,2058.04436
"3350","Kepler-957_b","Kepler-957","b","Transit",1,5.90741354,NA,4963,0.75,NA,5.5,2016,2442.90844
"3351","Kepler-958_b","Kepler-958","b","Transit",1,9.7678805,NA,5421,0.86,NA,2.06,2016,1523.14852
"3352","Kepler-959_b","Kepler-959","b","Transit",1,14.80074836,NA,7005,2.01,NA,4.38,2016,3271.34468
"3353","Kepler-96_b","Kepler-96","b","Transit",1,16.2385,NA,5690,1.02,NA,2.67,2014,NA
"3354","Kepler-960_b","Kepler-960","b","Transit",1,3.12686223,NA,4755,0.72,NA,2.29,2016,971.94488
"3355","Kepler-961_b","Kepler-961","b","Transit",1,16.87727414,NA,5582,0.9,NA,2.55,2016,1979.76692
"3356","Kepler-962_b","Kepler-962","b","Transit",1,12.05707239,NA,5478,0.86,NA,1.97,2016,1431.82484
"3357","Kepler-963_b","Kepler-963","b","Transit",1,9.97683705,NA,5461,0.87,NA,2.66,2016,2563.58616
"3358","Kepler-964_b","Kepler-964","b","Transit",1,13.5225106,NA,5427,0.84,NA,2.12,2016,1559.02568
"3359","Kepler-965_b","Kepler-965","b","Transit",1,134.2527298,NA,5886,1.15,NA,3.38,2016,2015.64408
"3360","Kepler-966_b","Kepler-966","b","Transit",1,99.747622,NA,5840,1.02,NA,4.13,2016,2521.18588
"3361","Kepler-967_b","Kepler-967","b","Transit",2,13.22713379,NA,5178,0.8,NA,2.35,2016,1627.51844
"3362","Kepler-967_c","Kepler-967","c","Transit",2,198.7112502,NA,5178,0.8,NA,3.65,2016,1627.51844
"3363","Kepler-968_b","Kepler-968","b","Transit",2,3.69298373,NA,4598,0.7,NA,2,2016,1017.60672
"3364","Kepler-968_c","Kepler-968","c","Transit",2,5.70940492,NA,4598,0.7,NA,1.69,2016,1017.60672
"3365","Kepler-969_b","Kepler-969","b","Transit",2,34.1731714,NA,5214,0.82,NA,2.07,2016,1340.50116
"3366","Kepler-969_c","Kepler-969","c","Transit",2,1.6829346,NA,5214,0.82,NA,0.99,2016,1340.50116
"3367","Kepler-97_b","Kepler-97","b","Transit",2,2.58664,NA,5779,0.98,NA,1.48,2014,NA
"3368","Kepler-97_c","Kepler-97","c","Radial Velocity",2,789,NA,5779,0.98,NA,NA,2014,NA
"3369","Kepler-970_b","Kepler-970","b","Transit",1,16.73652231,NA,4511,0.67,NA,2.77,2016,1141.546
"3370","Kepler-971_b","Kepler-971","b","Transit",1,9.59070716,NA,5431,0.85,NA,2.13,2016,1125.2382
"3371","Kepler-972_b","Kepler-972","b","Transit",1,7.03932553,NA,6146,1.22,NA,4.65,2016,4253.07424
"3372","Kepler-973_b","Kepler-973","b","Transit",1,49.6077331,NA,5213,0.78,NA,1.96,2016,968.68332
"3373","Kepler-974_b","Kepler-974","b","Transit",1,4.19449651,NA,3687,0.5,NA,1.57,2016,394.64876
"3374","Kepler-975_b","Kepler-975","b","Transit",1,1.97034246,NA,4897,0.75,NA,1.48,2016,1317.67024
"3375","Kepler-976_b","Kepler-976","b","Transit",1,105.9564148,NA,5232,0.83,NA,3.96,2016,3326.7912
"3376","Kepler-977_b","Kepler-977","b","Transit",1,26.85328322,NA,5315,0.83,NA,2.62,2016,2165.67584
"3377","Kepler-978_b","Kepler-978","b","Transit",1,49.6221509,NA,6002,1.09,NA,2.99,2016,2035.21344
"3378","Kepler-979_b","Kepler-979","b","Transit",1,8.0880135,NA,5310,0.83,NA,2.72,2016,1976.50536
"3379","Kepler-98_b","Kepler-98","b","Transit",1,1.54168,NA,5539,1.11,NA,1.99,2014,NA
"3380","Kepler-980_b","Kepler-980","b","Transit",1,11.55102504,NA,5935,1.06,NA,2.67,2016,2622.29424
"3381","Kepler-981_b","Kepler-981","b","Transit",1,4.46975774,NA,5718,0.96,NA,2.31,2016,2977.80428
"3382","Kepler-982_b","Kepler-982","b","Transit",1,15.7738221,NA,6139,1.29,NA,2.25,2016,2289.61512
"3383","Kepler-983_b","Kepler-983","b","Transit",1,60.0855082,NA,6052,1.08,NA,2.36,2016,2136.3218
"3384","Kepler-984_b","Kepler-984","b","Transit",1,43.0342272,NA,5610,0.93,NA,2.12,2016,1503.57916
"3385","Kepler-985_b","Kepler-985","b","Transit",1,116.331901,NA,5434,0.85,NA,2.98,2016,2416.81596
"3386","Kepler-986_b","Kepler-986","b","Transit",1,56.4349938,NA,5642,0.98,NA,2.36,2016,1836.25828
"3387","Kepler-987_b","Kepler-987","b","Transit",1,105.3033148,NA,5637,0.91,NA,3.26,2016,3052.82016
"3388","Kepler-988_b","Kepler-988","b","Transit",1,17.76080053,NA,4005,0.53,NA,2.07,2016,808.86688
"3389","Kepler-989_b","Kepler-989","b","Transit",1,7.96431535,NA,5074,0.78,NA,2.21,2016,1578.59504
"3390","Kepler-99_b","Kepler-99","b","Transit",1,4.60358,NA,4782,0.73,NA,1.48,2014,NA
"3391","Kepler-990_b","Kepler-990","b","Transit",2,9.91723428,NA,5948,1.08,NA,2.6,2016,3043.03548
"3392","Kepler-990_c","Kepler-990","c","Transit",2,0.53835431,NA,5948,1.08,NA,1.53,2016,3043.03548
"3393","Kepler-991_b","Kepler-991","b","Transit",1,82.5342519,NA,4392,0.61,NA,2.54,2016,1206.7772
"3394","Kepler-992_b","Kepler-992","b","Transit",1,20.16034462,NA,4944,0.74,NA,1.62,2016,874.09808
"3395","Kepler-993_b","Kepler-993","b","Transit",1,22.08557563,NA,3843,0.54,NA,2.97,2016,971.94488
"3396","Kepler-994_b","Kepler-994","b","Transit",1,1.15116651,NA,3934,0.54,NA,1.6,2016,554.4652
"3397","Kepler-995_b","Kepler-995","b","Transit",1,28.26731672,NA,5206,0.8,NA,2.7,2016,2149.36804
"3398","Kepler-996_b","Kepler-996","b","Transit",1,3.77059058,NA,6014,1.14,NA,1.98,2016,3581.19288
"3399","Kepler-997_b","Kepler-997","b","Transit",1,2.70730672,NA,6150,1.56,NA,1.36,2016,1532.9332
